duchenne,neutral,strong duchenne,6 only,polite
0.0390896117498,0.0790534812572,0.00911273555381,0.0120103751049,0.860733796334
0.17596932386,0.36185650648,0.0617877579143,0.104372740543,0.296013671202
0.0177719070489,0.816015725578,0.0063645976127,0.0531838644583,0.106663905302
0.0802764559927,0.0290499791714,0.00587755627501,0.861738878338,0.0230571302233
0.770646280836,0.00441279906982,0.0964562015738,0.072032280217,0.0564524383033
0.0531162196994,0.579874636092,0.0073409168351,0.30272572044,0.0569425069334
0.313781895272,0.043190602913,0.517733609364,0.0120253059402,0.113268586511
0.222620551413,0.0213715689297,0.0473386961166,0.00887581895667,0.699793364584
0.0440503201156,0.42254364886,0.0104770286438,0.0267374586279,0.496191543753
0.454797849183,0.0331814955686,0.0974350326667,0.321747784045,0.0928378385371
0.046499145935,0.652240769945,0.0241758498207,0.0333233023612,0.243760931938
0.10718661458,0.193465814684,0.0375951422298,0.0890983332919,0.572654095214
0.00493600036393,0.951990527004,0.00453238107686,0.0120976520121,0.0264434395427
0.229362699896,0.0811866016717,0.0219671800883,0.548422440262,0.119061078082
0.0318603022271,0.286371909082,0.00460124571307,0.637291791767,0.0398747512103
0.379487179956,0.0623049866941,0.099438655934,0.0593788934983,0.399390283918
