duchenne,neutral,strong duchenne,6 only,polite
0.0399307968487,0.664018144553,0.0124393753809,0.0287578721236,0.254853811094
0.524503599658,0.015444003093,0.0349544037093,0.355312275602,0.0697857179376
0.210149600772,0.0240679891785,0.0452466896923,0.015278181948,0.705257538409
0.0435393553004,0.242137110491,0.00945850234029,0.650354095403,0.0545109364647
0.194620184346,0.395802226657,0.0813143034021,0.0601436557282,0.268119629867
0.0054516300821,0.94802972643,0.00584467312641,0.0123336191869,0.0283403511741
0.426169290277,0.0370147100778,0.231560958425,0.151018702798,0.154236338422
0.0988741924547,0.221937643308,0.0379240240114,0.0447461566846,0.596517983541
0.830544306456,0.00337995337995,0.0578812378101,0.0650349570904,0.0431595452638
0.0430609534596,0.433596097945,0.010463900443,0.0459617649401,0.466917283212
0.384389019722,0.0667553428865,0.0894199617484,0.053186856196,0.406248819447
0.0518523459465,0.572266708374,0.00699126147864,0.314528916308,0.0543607678921
0.0786510352504,0.0158190803407,0.00248760043083,0.876344554246,0.0266977297322
0.276591135845,0.0535004050694,0.0325099909902,0.552643848786,0.084754619309
0.0357446916743,0.0713168476417,0.00634160659037,0.0133614013357,0.873235452758
0.313781895272,0.043190602913,0.517733609364,0.0120253059402,0.113268586511
0.0180150224121,0.811158158336,0.00451649102024,0.0561120913483,0.110198236883
0.113034365574,0.212421262932,0.0254034237573,0.280353487434,0.368787460304
