duchenne,neutral,strong duchenne,6 only,polite
0.0865224923965,0.0153622020475,0.00347680615539,0.869275656155,0.0253628432456
0.0991909760846,0.215494009062,0.0370778954404,0.063262392039,0.584974727374
0.0898871857177,0.263755310401,0.020231883918,0.346657268313,0.27946835165
0.00811059059391,0.91109906085,0.00489893506295,0.0286995230174,0.0471918904763
0.313781895272,0.043190602913,0.517733609364,0.0120253059402,0.113268586511
0.622267976255,0.00471337082162,0.226210698831,0.0600917122252,0.0867162418668
0.189976248553,0.396559056204,0.0742434944107,0.0692452024147,0.269975998418
0.380443176093,0.0444676595501,0.113961638777,0.0216754062139,0.439452119366
0.0461112808688,0.618926941617,0.00693151219439,0.294481231358,0.0335490339618
0.0357446916743,0.0713168476417,0.00634160659037,0.0133614013357,0.873235452758
0.209539999611,0.0246391076973,0.0359022264917,0.0148495983824,0.715069067818
0.0339648254375,0.706041067206,0.0112915881673,0.026165561798,0.222536957391
0.838316309542,0.0037555037555,0.0136530140336,0.110908451712,0.0333667209566
0.0429048190959,0.259941719246,0.00924672644735,0.648093192704,0.0398135425067
0.332935263,0.0459215834284,0.0286645134035,0.512950225226,0.0795284149425
0.370618325328,0.0758965998257,0.124932212274,0.215825707131,0.212727155441
0.0442287307314,0.439533657803,0.0111004853256,0.04546941656,0.45966770958
