duchenne,neutral,strong duchenne,6 only,polite
0.0365390011399,0.097817752869,0.00664415664508,0.0214555948543,0.837543494492
0.00767376325682,0.910197351961,0.00537640284926,0.0294126815486,0.0473398003839
0.445953789397,0.0738124892221,0.135272967643,0.142449166268,0.20251158747
0.0734010254233,0.0431275045182,0.0066762117973,0.841816276327,0.0349789819341
0.15121592204,0.165999897641,0.0177998442055,0.555216388909,0.109767947204
0.13813459624,0.392772083602,0.0513738960024,0.0985934714403,0.319125952716
0.800006828351,0.00675990675991,0.0993455585182,0.0255110759827,0.0683766303878
0.0358476490039,0.706435187901,0.00937319278684,0.0268777245101,0.221466245799
0.0590980001115,0.578911410346,0.0349457627502,0.248763015545,0.0782818112471
0.32917148489,0.0330812854442,0.53438581215,0.0162946825281,0.0870667349873
0.267800373229,0.0269385906475,0.0685601266977,0.0103445623206,0.626356347105
0.0832790774665,0.268600207785,0.0211148403745,0.0546339467028,0.572371927671
