duchenne,neutral,strong duchenne,6 only,polite
0.00846965305786,0.906652818435,0.00540575800134,0.0286204930989,0.0508512774068
0.225988408069,0.0764120363218,0.0207534233547,0.55167320799,0.125172924264
0.0820591655529,0.335072338389,0.0215033821858,0.0311249100894,0.530240203782
0.32917148489,0.0330812854442,0.53438581215,0.0162946825281,0.0870667349873
0.837913211698,0.00844988344988,0.0726981351981,0.0282917226762,0.0526470469775
0.267800373229,0.0269385906475,0.0685601266977,0.0103445623206,0.626356347105
0.0734010254233,0.0431275045182,0.0066762117973,0.841816276327,0.0349789819341
0.13108848717,0.440607631691,0.188395531727,0.0634934554904,0.176414893921
0.155793019008,0.307079712003,0.010421371513,0.244970674628,0.281735222849
0.0363006467975,0.698395555183,0.00961741168525,0.0283889798602,0.227297406474
0.0499036762946,0.631311170444,0.0116900252972,0.259318913637,0.0477762143278
0.476427740679,0.0214939524914,0.206463312269,0.0771900486037,0.218424945957
0.0769884816332,0.178400917926,0.0160341118133,0.0802118605799,0.648364628047
0.0333033032734,0.0818151933015,0.00830519580635,0.0108335199705,0.865742787648
0.110780790382,0.439932250003,0.0317056375831,0.0556397900265,0.361941532006
0.0476804400377,0.278310119332,0.00761011269205,0.594952041858,0.0714472860796
0.443231251045,0.146916806195,0.0283554355858,0.224637452916,0.156859054258
