duchenne,neutral,strong duchenne,6 only,polite
0.0408689486038,0.266378299424,0.00652295373604,0.621265967291,0.064963830945
0.00619055874672,0.938416657795,0.00489095136358,0.02241943244,0.0280823996543
0.147689631795,0.250244126724,0.0197619478261,0.263272215867,0.319032077788
0.0403350498201,0.112266806033,0.00553679720423,0.0271535745495,0.814707772394
0.800006828351,0.00675990675991,0.0993455585182,0.0255110759827,0.0683766303878
0.0190409872005,0.792153714777,0.00882647608039,0.0347780001609,0.145200821781
0.45161946762,0.0272531435687,0.168283889855,0.141974073706,0.21086942525
0.242514599745,0.0581565079007,0.061285128096,0.010969747302,0.627074016957
0.0121020885438,0.0136584958959,0.00228502705953,0.971954388501,0.0
0.0524974550065,0.605787878091,0.0102700414953,0.040073949055,0.291370676352
0.0744535967703,0.330037451622,0.0159435925699,0.0509779281943,0.528587430843
0.18685409221,0.40929189349,0.0835786617219,0.0724106552543,0.247864697324
0.216378296939,0.0791492800799,0.0255581134921,0.524106876925,0.154807432564
0.0499036762946,0.631311170444,0.0116900252972,0.259318913637,0.0477762143278
0.32917148489,0.0330812854442,0.53438581215,0.0162946825281,0.0870667349873
0.148635150726,0.0474368570139,0.00899158456126,0.744281713962,0.0506546937369
