Filename,filetype,y,duchenne,neutral,strong duchenne,6 only,polite
2016-06-30_14-03-23-90-W-T-describer_openface.csv,W-T,True,0.3573735199138859,0.1603875134553283,0.006458557588805167,0.2023681377825619,0.27341227125941875
2016-07-01_11-11-17-124-I-B-interrogator_openface.csv,I-B,False,0.05595854922279793,0.34093264248704663,0.06321243523316063,0.0,0.5398963730569948
2016-07-01_11-11-17-124-W-B-describer_openface.csv,W-B,False,0.06043956043956044,0.22527472527472528,0.013736263736263736,0.0989010989010989,0.6016483516483516
2016-07-01_11-21-24-649-I-T-interrogator_openface.csv,I-T,True,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273
2016-07-01_11-21-24-649-W-T-describer_openface.csv,W-T,True,0.0165016501650165,0.6325632563256326,0.0,0.10121012101210121,0.24972497249724973
2016-07-01_14-09-14-629-I-B-interrogator_openface.csv,I-B,False,0.18625277161862527,0.5454545454545454,0.10864745011086474,0.04656319290465632,0.1130820399113082
2016-07-01_14-09-14-629-W-B-describer_openface.csv,W-B,False,0.17761806981519507,0.0646817248459959,0.12628336755646818,0.003080082135523614,0.6283367556468172
2016-07-01_14-17-15-163-I-B-interrogator_openface.csv,I-B,False,0.24722838137472283,0.004434589800443459,0.10643015521064302,0.0,0.6419068736141907
2016-07-01_14-17-15-163-W-B-describer_openface.csv,W-B,False,0.1134020618556701,0.422680412371134,0.11929307805596466,0.03829160530191458,0.30633284241531666
2016-10-31_14-31-23-340-I-T-mtworker21_openface.csv,I-T,True,0.0,0.5070422535211268,0.0,0.07042253521126761,0.4225352112676056
2016-10-31_14-31-23-340-W-T-cdt9681_openface.csv,W-T,True,0.11948676824378508,0.38412189254210105,0.0,0.32878909382518046,0.16760224538893345
2016-10-31_14-50-50-13-I-B-interrogator_openface.csv,I-B,False,0.07168458781362007,0.0,0.0,0.9283154121863799,0.0
2016-10-31_14-50-50-13-W-B-N3IL_openface.csv,W-B,False,0.0,0.9653220099079972,0.0,0.0,0.03467799009200283
2016-10-31_14-57-52-839-I-B-interrogator_openface.csv,I-B,False,0.11317829457364341,0.0,0.006201550387596899,0.8806201550387597,0.0
2016-10-31_14-57-52-839-W-B-Gabby12_openface.csv,W-B,False,0.0,0.9748603351955307,0.0,0.008379888268156424,0.01675977653631285
2016-11-02_09-00-13-953-I-B-jcook2849_openface.csv,I-B,False,0.17474048442906576,0.43079584775086505,0.023356401384083045,0.0328719723183391,0.3382352941176471
2016-11-02_09-00-13-953-W-B-CheerfulChuck_openface.csv,W-B,False,0.0,0.9038461538461539,0.0,0.038461538461538464,0.057692307692307696
2016-11-02_09-12-07-438-I-T-interrogator_openface.csv,I-T,True,0.04548844146159582,0.6711409395973155,0.020134228187919462,0.2080536912751678,0.055182699478001494
2016-11-02_09-12-07-438-W-T-CheerfulChuck_openface.csv,W-T,True,0.0,0.8189845474613686,0.0,0.06181015452538632,0.11920529801324503
2016-11-07_16-04-30-467-I-T-mturker69_openface.csv,I-T,True,0.011305241521068859,0.8663926002055499,0.0,0.02158273381294964,0.10071942446043165
2016-11-07_16-04-30-467-W-T-Marc_openface.csv,W-T,True,0.22832369942196531,0.0,0.027938342967244702,0.005780346820809248,0.7379576107899807
2016-11-07_16-31-08-51-I-B-interrogator_openface.csv,I-B,False,0.047286821705426356,0.3937984496124031,0.0,0.18604651162790697,0.37286821705426354
2016-11-07_16-31-08-51-W-B-Marc_openface.csv,W-B,False,0.004580152671755725,0.0,0.0,0.0,0.9954198473282443
2016-11-16_15-02-44-269-I-T-cupcakemenace_openface.csv,I-T,True,0.959349593495935,0.0,0.0,0.0,0.04065040650406504
2016-11-16_15-02-44-269-W-T-Dorabella_openface.csv,W-T,True,0.29411764705882354,0.029411764705882353,0.0,0.5588235294117647,0.11764705882352941
2016-11-16_15-09-44-142-I-B-Dorabella_openface.csv,I-B,False,0.0,0.7469879518072289,0.0,0.12048192771084337,0.13253012048192772
2016-11-16_15-09-44-142-W-B-cupcakemenace_openface.csv,W-B,False,0.2135593220338983,0.2745762711864407,0.0,0.17627118644067796,0.33559322033898303
2016-11-16_15-16-14-317-I-B-cupcakemenace_openface.csv,I-B,False,0.05314685314685315,0.17062937062937064,0.0,0.6503496503496503,0.1258741258741259
2016-11-16_15-16-14-317-W-B-Dorabella_openface.csv,W-B,False,0.0684931506849315,0.0273972602739726,0.0,0.7397260273972602,0.1643835616438356
2016-11-16_15-22-35-549-I-T-Dorabella_openface.csv,I-T,True,0.5384615384615384,0.0,0.0,0.07692307692307693,0.38461538461538464
2016-11-16_15-22-35-549-W-T-cupcakemenace_openface.csv,W-T,True,0.12394366197183099,0.20422535211267606,0.04225352112676056,0.5140845070422535,0.11549295774647887
2016-11-16_15-28-45-33-I-T-cupcakemenace_openface.csv,I-T,True,0.04090909090909091,0.0,0.0,0.08181818181818182,0.8772727272727273
2016-11-16_15-28-45-33-W-T-Dorabella_openface.csv,W-T,True,0.0,0.0,0.0,1.0,0.0
2016-11-17_15-04-57-574-I-B-Starlord5_openface.csv,I-B,False,0.3718861209964413,0.021352313167259787,0.12099644128113879,0.42704626334519574,0.05871886120996441
2016-11-17_15-04-57-574-W-B-Larremor_openface.csv,W-B,False,0.22015915119363394,0.3819628647214854,0.19363395225464192,0.03183023872679045,0.1724137931034483
2016-11-17_15-13-20-248-I-B-Starlord5_openface.csv,I-B,False,0.2743221690590112,0.004784688995215311,0.04784688995215311,0.6363636363636364,0.03668261562998405
2016-11-17_15-13-20-248-W-B-Larremor_openface.csv,W-B,False,0.04468085106382979,0.5117021276595745,0.18617021276595744,0.11595744680851064,0.14148936170212767
2016-11-17_15-30-42-250-I-B-Larremor_openface.csv,I-B,False,0.30376940133037694,0.15521064301552107,0.21286031042128603,0.19955654101995565,0.1286031042128603
2016-11-17_15-30-42-250-W-B-Starlord5_openface.csv,W-B,False,0.11306532663316583,0.035175879396984924,0.0,0.7989949748743719,0.052763819095477386
2016-11-17_15-37-36-401-I-B-Starlord5_openface.csv,I-B,False,0.2561247216035635,0.051224944320712694,0.24721603563474387,0.2561247216035635,0.18930957683741648
2016-11-17_15-37-36-401-W-B-Larremor_openface.csv,W-B,False,0.29017013232514177,0.09924385633270322,0.4867674858223062,0.04158790170132325,0.08223062381852551
2016-12-09_15-31-59-194-I-T-interrogator_openface.csv,I-T,True,0.04178814382896016,0.12244897959183673,0.004859086491739553,0.5558794946550049,0.2750242954324587
2016-12-09_15-31-59-194-W-T-UserJ_openface.csv,W-T,True,0.0552423900789177,0.4487034949267193,0.0,0.036076662908680945,0.4599774520856821
2016-12-15_11-16-56-369-I-T-ce1hci_openface.csv,I-T,True,0.2465564738292011,0.0,0.07713498622589532,0.0,0.6763085399449036
2016-12-15_11-16-56-369-W-T-rk1hci_openface.csv,W-T,True,0.0,0.7584033613445378,0.0,0.07142857142857142,0.17016806722689076
2016-12-15_11-24-43-478-I-T-rk1hci_openface.csv,I-T,True,0.007518796992481203,0.49624060150375937,0.0,0.05263157894736842,0.44360902255639095
2016-12-15_11-24-43-478-W-T-ce1hci_openface.csv,W-T,True,0.41687344913151364,0.028535980148883373,0.013647642679900745,0.0,0.5409429280397022
2016-12-15_11-33-07-644-I-B-ce1hci_openface.csv,I-B,False,0.027293404094010616,0.0978013646702047,0.0,0.0,0.8749052312357847
2016-12-15_11-33-07-644-W-B-rk1hci_openface.csv,W-B,False,0.003194888178913738,0.9121405750798722,0.0,0.027156549520766772,0.05750798722044728
2017-01-07_11-22-41-332-I-T-awaller1990_openface.csv,I-T,True,0.0,1.0,0.0,0.0,0.0
